problem,topic,subtopic,numAuthors,mixMethod,docLengthChars,docLengthToken,paragraphSplitMode,avgAuthorSectionLengthChars,avgAuthorSectionLengthTokens,borderPosChars
problem-1584.txt,parenting,toddler,2,A1-A2,3282,608,RANDOM,1641,304,[1606]
problem-1585.txt,parenting,toddler,1,A1,3471,677,RANDOM,3471,677,[]
problem-1586.txt,parenting,toddler,2,A1-A2,4160,740,WITHIN_PAR,2080,370,[1774]
problem-1587.txt,parenting,toddler,1,A1,1985,358,END_OF_PAR,1985,358,[]
problem-1588.txt,parenting,toddler,2,A1-A2,5834,1021,END_OF_PAR,2917,510.5,[3278]
problem-1589.txt,parenting,toddler,1,A1,3681,597,END_OF_PAR,3681,597,[]
problem-1590.txt,parenting,toddler,1,A1,3737,682,END_OF_PAR,3737,682,[]
problem-1591.txt,parenting,toddler,2,A1-A2-A1-A2,5663,966,WITHIN_PAR,1415.75,241.5,"[1626, 2758, 4256]"
problem-1592.txt,parenting,toddler,1,A1,4516,767,END_OF_PAR,4516,767,[]
problem-1593.txt,parenting,toddler,1,A1,4834,879,END_OF_PAR,4834,879,[]
problem-1594.txt,parenting,toddler,1,A1,3790,631,WITHIN_PAR,3790,631,[]
problem-1595.txt,parenting,pre-schooler,1,A1,5634,961,END_OF_PAR,5634,961,[]
problem-1596.txt,parenting,pre-schooler,1,A1,1913,341,RANDOM,1913,341,[]
problem-1597.txt,parenting,pre-schooler,1,A1,2126,385,END_OF_PAR,2126,385,[]
problem-1598.txt,parenting,pre-schooler,1,A1,2677,466,END_OF_PAR,2677,466,[]
problem-1599.txt,parenting,pre-schooler,3,A1-A2-A3,5151,940,END_OF_PAR,1717,313.3333333,"[1958, 3449]"
problem-1600.txt,parenting,pre-schooler,2,A1-A2-A1,4011,717,END_OF_PAR,1337,239,"[1490, 2857]"
problem-1601.txt,parenting,pre-schooler,1,A1,3501,654,WITHIN_PAR,3501,654,[]
problem-1602.txt,parenting,pre-schooler,3,A1-A2-A3,4870,909,WITHIN_PAR,1623.333333,303,"[2028, 3768]"
problem-1603.txt,parenting,pre-schooler,2,A1-A2-A1,4190,789,WITHIN_PAR,1396.666667,263,"[1696, 2796]"
problem-1604.txt,parenting,pre-schooler,2,A1-A2-A1,3793,647,END_OF_PAR,1264.333333,215.6666667,"[1382, 2414]"
problem-1605.txt,parenting,pre-schooler,2,A1-A2-A1,5921,1090,END_OF_PAR,1973.666667,363.3333333,"[1831, 4733]"
problem-1606.txt,parenting,pre-schooler,1,A1,5459,972,END_OF_PAR,5459,972,[]
problem-1607.txt,parenting,pre-schooler,3,A1-A2-A3,5729,1057,WITHIN_PAR,1909.666667,352.3333333,"[3204, 4502]"
problem-1608.txt,parenting,pre-schooler,2,A1-A2,4423,801,WITHIN_PAR,2211.5,400.5,[1676]
problem-1609.txt,parenting,pre-schooler,3,A1-A2-A3,4404,804,END_OF_PAR,1468,268,"[1929, 3268]"
problem-1610.txt,parenting,pre-schooler,1,A1,5621,950,RANDOM,5621,950,[]
problem-1611.txt,parenting,pre-schooler,1,A1,3823,660,END_OF_PAR,3823,660,[]
problem-1612.txt,parenting,pre-schooler,1,A1,4134,705,END_OF_PAR,4134,705,[]
problem-1613.txt,parenting,infant,3,A1-A2-A3,5011,889,RANDOM,1670.333333,296.3333333,"[2015, 3105]"
problem-1614.txt,parenting,infant,3,A1-A2-A3,3891,678,WITHIN_PAR,1297,226,"[1359, 2886]"
problem-1615.txt,parenting,infant,2,A1-A2-A1,4636,846,WITHIN_PAR,1545.333333,282,"[1017, 3320]"
problem-1616.txt,parenting,infant,1,A1,3278,583,END_OF_PAR,3278,583,[]
problem-1617.txt,parenting,infant,2,A1-A2-A1,3926,733,RANDOM,1308.666667,244.3333333,"[1231, 2881]"
problem-1618.txt,parenting,infant,1,A1,3973,716,WITHIN_PAR,3973,716,[]
problem-1619.txt,parenting,infant,1,A1,5766,1025,RANDOM,5766,1025,[]
problem-1620.txt,parenting,infant,2,A1-A2,3411,605,RANDOM,1705.5,302.5,[1010]
problem-1621.txt,parenting,infant,3,A1-A2-A3,4183,758,RANDOM,1394.333333,252.6666667,"[1142, 2669]"
problem-1622.txt,parenting,infant,1,A1,5220,999,RANDOM,5220,999,[]
problem-1623.txt,parenting,infant,2,A1-A2,4155,767,WITHIN_PAR,2077.5,383.5,[1596]
problem-1624.txt,parenting,infant,1,A1,3852,709,WITHIN_PAR,3852,709,[]
problem-1625.txt,parenting,infant,2,A1-A2,5341,985,END_OF_PAR,2670.5,492.5,[1863]
problem-1626.txt,parenting,infant,1,A1,4095,751,WITHIN_PAR,4095,751,[]
problem-1627.txt,parenting,infant,1,A1,4306,782,WITHIN_PAR,4306,782,[]
problem-1628.txt,parenting,infant,3,A2-A1-A3-A1,5139,938,WITHIN_PAR,1284.75,234.5,"[2353, 3193, 4171]"
problem-1629.txt,parenting,infant,3,A2-A1-A3-A1,5179,968,RANDOM,1294.75,242,"[1909, 2816, 3750]"
problem-1630.txt,parenting,infant,2,A1-A2-A1-A2,5684,1027,END_OF_PAR,1421,256.75,"[1866, 2878, 4675]"
problem-1631.txt,parenting,infant,1,A1,4245,662,WITHIN_PAR,4245,662,[]
problem-1632.txt,parenting,infant,1,A1,3469,632,RANDOM,3469,632,[]
problem-1633.txt,parenting,infant,1,A1,3263,611,END_OF_PAR,3263,611,[]
problem-1634.txt,parenting,infant,1,A1,3829,672,END_OF_PAR,3829,672,[]
problem-1635.txt,parenting,discipline,2,A1-A2-A1,4573,807,RANDOM,1524.333333,269,"[1213, 3194]"
problem-1636.txt,parenting,discipline,3,A1-A2-A3,4575,835,RANDOM,1525,278.3333333,"[1921, 3474]"
problem-1637.txt,parenting,discipline,2,A1-A2-A1,6537,1195,WITHIN_PAR,2179,398.3333333,"[2203, 5074]"
problem-1638.txt,parenting,discipline,1,A1,4404,802,END_OF_PAR,4404,802,[]
problem-1639.txt,parenting,discipline,1,A1,3223,586,WITHIN_PAR,3223,586,[]
problem-1640.txt,parenting,discipline,2,A1-A2-A1-A2,5556,1024,END_OF_PAR,1389,256,"[1019, 2724, 4026]"
problem-1641.txt,parenting,discipline,1,A1,3038,533,END_OF_PAR,3038,533,[]
problem-1642.txt,parenting,discipline,2,A1-A2-A1,5510,974,WITHIN_PAR,1836.666667,324.6666667,"[1314, 3668]"
problem-1643.txt,parenting,discipline,2,A1-A2-A1,4232,779,END_OF_PAR,1410.666667,259.6666667,"[1143, 3329]"
problem-1644.txt,parenting,discipline,3,A1-A2-A3,5119,962,END_OF_PAR,1706.333333,320.6666667,"[1802, 3507]"
problem-1645.txt,parenting,discipline,1,A1,2917,572,END_OF_PAR,2917,572,[]
problem-1646.txt,parenting,discipline,2,A1-A2,3045,565,END_OF_PAR,1522.5,282.5,[1947]
problem-1647.txt,parenting,discipline,1,A1,5604,994,END_OF_PAR,5604,994,[]
problem-1648.txt,parenting,discipline,1,A1,3993,732,RANDOM,3993,732,[]
problem-1649.txt,parenting,discipline,1,A1,5326,924,END_OF_PAR,5326,924,[]
problem-1650.txt,parenting,discipline,1,A1,4401,810,WITHIN_PAR,4401,810,[]
problem-1651.txt,parenting,discipline,1,A1,5819,1048,RANDOM,5819,1048,[]
problem-1652.txt,parenting,discipline,3,A1-A2-A3,6331,1143,RANDOM,2110.333333,381,"[2194, 4489]"
problem-1653.txt,parenting,discipline,2,A1-A2-A1,4649,823,END_OF_PAR,1549.666667,274.3333333,"[2215, 3180]"
problem-1654.txt,parenting,discipline,1,A1,3248,563,RANDOM,3248,563,[]
problem-1655.txt,parenting,discipline,2,A1-A2-A1-A2,5828,1043,WITHIN_PAR,1457,260.75,"[1093, 3697, 4617]"
problem-1656.txt,parenting,discipline,1,A1,3275,588,WITHIN_PAR,3275,588,[]
problem-1657.txt,philosophy,philosophy-of-mind,3,A1-A2-A3,6746,1123,END_OF_PAR,2248.666667,374.3333333,"[1686, 3342]"
problem-1658.txt,philosophy,philosophy-of-mind,3,A1-A2-A3,3687,610,RANDOM,1229,203.3333333,"[932, 2215]"
problem-1659.txt,philosophy,philosophy-of-mind,3,A1-A2-A3,4795,792,WITHIN_PAR,1598.333333,264,"[1478, 3218]"
problem-1660.txt,philosophy,philosophy-of-mind,1,A1,4450,720,WITHIN_PAR,4450,720,[]
problem-1661.txt,philosophy,philosophy-of-mind,2,A1-A2-A1-A2,5604,910,WITHIN_PAR,1401,227.5,"[1552, 2665, 4376]"
problem-1662.txt,philosophy,philosophy-of-mind,1,A1,4931,819,END_OF_PAR,4931,819,[]
problem-1663.txt,philosophy,philosophy-of-mind,1,A1,2181,359,WITHIN_PAR,2181,359,[]
problem-1664.txt,philosophy,philosophy-of-mind,2,A1-A2-A1,4699,783,WITHIN_PAR,1566.333333,261,"[1697, 3169]"
problem-1665.txt,philosophy,philosophy-of-mind,2,A1-A2-A1,6607,1058,WITHIN_PAR,2202.333333,352.6666667,"[1824, 3740]"
problem-1666.txt,philosophy,philosophy-of-mind,1,A1,4684,792,END_OF_PAR,4684,792,[]
problem-1667.txt,philosophy,philosophy-of-mind,2,A1-A2,5013,844,RANDOM,2506.5,422,[1363]
problem-1668.txt,philosophy,philosophy-of-mind,3,A1-A2-A3,3937,634,WITHIN_PAR,1312.333333,211.3333333,"[1183, 2219]"
problem-1669.txt,philosophy,philosophy-of-mind,1,A1,5466,930,RANDOM,5466,930,[]
problem-1670.txt,philosophy,philosophy-of-mind,2,A1-A2-A1,5953,980,WITHIN_PAR,1984.333333,326.6666667,"[1195, 2771]"
problem-1671.txt,philosophy,philosophy-of-mind,2,A1-A2-A1-A2,6725,1072,END_OF_PAR,1681.25,268,"[1331, 3338, 5648]"
problem-1672.txt,philosophy,philosophy-of-mind,1,A1,4246,702,RANDOM,4246,702,[]
problem-1673.txt,philosophy,philosophy-of-mind,2,A1-A2,4231,693,RANDOM,2115.5,346.5,[2185]
problem-1674.txt,philosophy,philosophy-of-mind,1,A1,5856,977,WITHIN_PAR,5856,977,[]
problem-1675.txt,philosophy,philosophy-of-mind,1,A1,3583,590,RANDOM,3583,590,[]
problem-1676.txt,philosophy,philosophy-of-mind,2,A1-A2-A1-A2,4864,793,END_OF_PAR,1216,198.25,"[1137, 2247, 3803]"
problem-1677.txt,philosophy,philosophy-of-mind,3,A1-A2-A3,3832,647,RANDOM,1277.333333,215.6666667,"[1526, 2660]"
problem-1678.txt,philosophy,philosophy-of-mind,2,A1-A2,4986,826,END_OF_PAR,2493,413,[3878]
problem-1679.txt,philosophy,philosophy-of-mind,1,A1,2619,442,END_OF_PAR,2619,442,[]
problem-1680.txt,philosophy,philosophy-of-mind,1,A1,1935,328,RANDOM,1935,328,[]
problem-1681.txt,philosophy,philosophy-of-mind,1,A1,4546,765,WITHIN_PAR,4546,765,[]
problem-1682.txt,philosophy,philosophy-of-mind,1,A1,2856,460,END_OF_PAR,2856,460,[]
problem-1683.txt,philosophy,philosophy-of-mind,1,A1,2796,442,END_OF_PAR,2796,442,[]
problem-1684.txt,philosophy,philosophy-of-mind,2,A1-A2-A1-A2,5821,982,WITHIN_PAR,1455.25,245.5,"[1941, 3427, 4394]"
problem-1685.txt,philosophy,philosophy-of-mind,1,A1,5257,860,WITHIN_PAR,5257,860,[]
problem-1686.txt,philosophy,philosophy-of-mind,1,A1,4653,776,END_OF_PAR,4653,776,[]
problem-1687.txt,philosophy,philosophy-of-mind,2,A1-A2-A1-A2,7362,1193,END_OF_PAR,1840.5,298.25,"[1543, 3076, 4668]"
problem-1688.txt,philosophy,philosophy-of-mind,2,A1-A2,5552,955,END_OF_PAR,2776,477.5,[4350]
problem-1689.txt,philosophy,philosophy-of-mind,1,A1,3887,669,WITHIN_PAR,3887,669,[]
problem-1690.txt,philosophy,philosophy-of-mind,1,A1,5455,936,RANDOM,5455,936,[]
problem-1691.txt,philosophy,philosophy-of-mind,2,A1-A2-A1,5816,968,END_OF_PAR,1938.666667,322.6666667,"[1492, 3139]"
problem-1692.txt,philosophy,philosophy-of-mind,1,A1,2787,452,RANDOM,2787,452,[]
problem-1693.txt,philosophy,philosophy-of-mind,1,A1,2118,374,WITHIN_PAR,2118,374,[]
problem-1694.txt,philosophy,philosophy-of-mind,1,A1,5463,941,WITHIN_PAR,5463,941,[]
problem-1695.txt,philosophy,philosophy-of-mind,3,A1-A2-A3,5269,869,RANDOM,1756.333333,289.6666667,"[1794, 3337]"
problem-1696.txt,philosophy,philosophy-of-mind,2,A1-A2,4630,790,WITHIN_PAR,2315,395,[2492]
problem-1697.txt,philosophy,philosophy-of-mind,1,A1,4723,776,WITHIN_PAR,4723,776,[]
problem-1698.txt,philosophy,philosophy-of-mind,2,A1-A2,4886,775,RANDOM,2443,387.5,[3526]
problem-1699.txt,philosophy,metaphysics,2,A1-A2,2152,364,RANDOM,1076,182,[877]
problem-1700.txt,philosophy,metaphysics,1,A1,5744,939,RANDOM,5744,939,[]
problem-1701.txt,philosophy,metaphysics,1,A1,4023,660,END_OF_PAR,4023,660,[]
problem-1702.txt,philosophy,metaphysics,1,A1,2493,421,WITHIN_PAR,2493,421,[]
problem-1703.txt,philosophy,metaphysics,1,A1,3861,663,WITHIN_PAR,3861,663,[]
problem-1704.txt,philosophy,metaphysics,1,A1,2459,414,END_OF_PAR,2459,414,[]
problem-1705.txt,philosophy,metaphysics,1,A1,5641,986,END_OF_PAR,5641,986,[]
problem-1706.txt,philosophy,metaphysics,1,A1,4234,732,WITHIN_PAR,4234,732,[]
problem-1707.txt,philosophy,metaphysics,1,A1,3672,638,END_OF_PAR,3672,638,[]
problem-1708.txt,philosophy,metaphysics,2,A1-A2-A1-A2,5463,880,END_OF_PAR,1365.75,220,"[1568, 2804, 4243]"
problem-1709.txt,philosophy,metaphysics,2,A1-A2-A1-A2,8279,1363,WITHIN_PAR,2069.75,340.75,"[1133, 3927, 5907]"
problem-1710.txt,philosophy,metaphysics,1,A1,4125,659,RANDOM,4125,659,[]
problem-1711.txt,philosophy,metaphysics,2,A1-A2-A1,4676,737,END_OF_PAR,1558.666667,245.6666667,"[1138, 2501]"
problem-1712.txt,philosophy,metaphysics,2,A1-A2-A1-A2,4722,751,WITHIN_PAR,1180.5,187.75,"[1217, 2426, 3549]"
problem-1713.txt,philosophy,metaphysics,2,A1-A2-A1,4481,749,RANDOM,1493.666667,249.6666667,"[1562, 2920]"
problem-1714.txt,philosophy,metaphysics,1,A1,4815,806,WITHIN_PAR,4815,806,[]
problem-1715.txt,philosophy,metaphysics,2,A1-A2,5104,865,END_OF_PAR,2552,432.5,[3543]
problem-1716.txt,philosophy,metaphysics,2,A1-A2,3457,583,END_OF_PAR,1728.5,291.5,[2224]
problem-1717.txt,philosophy,metaphysics,2,A1-A2-A1-A2,5962,873,RANDOM,1490.5,218.25,"[1129, 2207, 4889]"
problem-1718.txt,philosophy,metaphysics,1,A1,3136,498,END_OF_PAR,3136,498,[]
problem-1719.txt,philosophy,metaphysics,1,A1,4992,799,RANDOM,4992,799,[]
problem-1720.txt,philosophy,metaphysics,1,A1,2592,459,END_OF_PAR,2592,459,[]
problem-1721.txt,philosophy,metaphysics,1,A1,2227,363,RANDOM,2227,363,[]
problem-1722.txt,philosophy,metaphysics,3,A1-A2-A3,6368,1000,RANDOM,2122.666667,333.3333333,"[2115, 3332]"
problem-1723.txt,philosophy,metaphysics,2,A1-A2-A1,6965,1147,END_OF_PAR,2321.666667,382.3333333,"[1199, 4012]"
problem-1724.txt,philosophy,metaphysics,2,A1-A2-A1,3840,597,RANDOM,1280,199,"[1162, 2315]"
problem-1725.txt,philosophy,metaphysics,2,A1-A2,5068,809,END_OF_PAR,2534,404.5,[1550]
problem-1726.txt,philosophy,metaphysics,1,A1,3221,567,WITHIN_PAR,3221,567,[]
problem-1727.txt,philosophy,metaphysics,2,A1-A2-A1,3998,646,END_OF_PAR,1332.666667,215.3333333,"[1439, 2977]"
problem-1728.txt,philosophy,metaphysics,3,A1-A2-A3,4290,716,END_OF_PAR,1430,238.6666667,"[1335, 2628]"
problem-1729.txt,philosophy,metaphysics,3,A1-A2-A3,4482,713,WITHIN_PAR,1494,237.6666667,"[1740, 3305]"
problem-1730.txt,philosophy,metaphysics,2,A1-A2-A1,5696,928,END_OF_PAR,1898.666667,309.3333333,"[1851, 4395]"
problem-1731.txt,philosophy,metaphysics,1,A1,4839,816,WITHIN_PAR,4839,816,[]
problem-1732.txt,philosophy,metaphysics,1,A1,1893,311,WITHIN_PAR,1893,311,[]
problem-1733.txt,philosophy,metaphysics,1,A1,3578,579,RANDOM,3578,579,[]
problem-1734.txt,philosophy,metaphysics,1,A1,4798,795,WITHIN_PAR,4798,795,[]
problem-1735.txt,philosophy,metaphysics,2,A1-A2-A1-A2,5355,893,RANDOM,1338.75,223.25,"[1242, 2343, 4151]"
problem-1736.txt,philosophy,metaphysics,1,A1,4861,801,RANDOM,4861,801,[]
problem-1737.txt,philosophy,metaphysics,2,A1-A2-A1,4534,708,RANDOM,1511.333333,236,"[1355, 3274]"
problem-1738.txt,philosophy,metaphysics,3,A1-A2-A3,4171,670,END_OF_PAR,1390.333333,223.3333333,"[1712, 2881]"
problem-1739.txt,philosophy,metaphysics,2,A1-A2-A1,4164,714,WITHIN_PAR,1388,238,"[1302, 3165]"
problem-1740.txt,philosophy,metaphysics,1,A1,5330,900,RANDOM,5330,900,[]
problem-1741.txt,philosophy,metaphysics,3,A1-A2-A3,5900,932,END_OF_PAR,1966.666667,310.6666667,"[1158, 3123]"
problem-1742.txt,philosophy,metaphysics,1,A1,6110,1019,RANDOM,6110,1019,[]
problem-1743.txt,philosophy,logic,1,A1,3846,633,RANDOM,3846,633,[]
problem-1744.txt,philosophy,logic,1,A1,2820,474,WITHIN_PAR,2820,474,[]
problem-1745.txt,philosophy,logic,1,A1,2246,356,END_OF_PAR,2246,356,[]
problem-1746.txt,philosophy,logic,3,A1-A2-A3,4812,819,WITHIN_PAR,1604,273,"[2453, 3915]"
problem-1747.txt,philosophy,logic,1,A1,3805,662,WITHIN_PAR,3805,662,[]
problem-1748.txt,philosophy,logic,1,A1,3787,670,WITHIN_PAR,3787,670,[]
problem-1749.txt,philosophy,logic,1,A1,4340,763,END_OF_PAR,4340,763,[]
problem-1750.txt,philosophy,logic,2,A1-A2-A1-A2,6427,1073,RANDOM,1606.75,268.25,"[1076, 3553, 5082]"
problem-1751.txt,philosophy,logic,3,A1-A2-A3,3618,597,WITHIN_PAR,1206,199,"[1117, 2680]"
problem-1752.txt,philosophy,logic,3,A1-A2-A3,4872,845,END_OF_PAR,1624,281.6666667,"[1626, 3104]"
problem-1753.txt,philosophy,logic,1,A1,5532,951,WITHIN_PAR,5532,951,[]
problem-1754.txt,philosophy,logic,1,A1,4028,671,RANDOM,4028,671,[]
problem-1755.txt,philosophy,logic,3,A1-A2-A3,4048,671,WITHIN_PAR,1349.333333,223.6666667,"[1436, 2770]"
problem-1756.txt,philosophy,logic,2,A1-A2-A1,6304,1041,END_OF_PAR,2101.333333,347,"[1582, 5146]"
problem-1757.txt,philosophy,logic,2,A1-A2,2122,341,WITHIN_PAR,1061,170.5,[1078]
problem-1758.txt,philosophy,logic,1,A1,4971,829,WITHIN_PAR,4971,829,[]
problem-1759.txt,philosophy,logic,3,A1-A2-A3,4757,833,WITHIN_PAR,1585.666667,277.6666667,"[2182, 3237]"
problem-1760.txt,philosophy,logic,1,A1,3614,604,RANDOM,3614,604,[]
problem-1761.txt,philosophy,logic,1,A1,5786,949,END_OF_PAR,5786,949,[]
problem-1762.txt,philosophy,logic,2,A1-A2,5784,949,RANDOM,2892,474.5,[4811]
problem-1763.txt,philosophy,logic,3,A1-A2-A3-A1,7622,1264,WITHIN_PAR,1905.5,316,"[1507, 4939, 6316]"
problem-1764.txt,philosophy,logic,2,A1-A2-A1-A2,5513,954,END_OF_PAR,1378.25,238.5,"[1845, 2849, 4383]"
problem-1765.txt,philosophy,logic,1,A1,3547,596,RANDOM,3547,596,[]
problem-1766.txt,philosophy,logic,1,A1,4966,908,WITHIN_PAR,4966,908,[]
problem-1767.txt,philosophy,logic,2,A1-A2,3254,541,RANDOM,1627,270.5,[1819]
problem-1768.txt,philosophy,logic,2,A1-A2,2697,446,WITHIN_PAR,1348.5,223,[1592]
problem-1769.txt,philosophy,logic,2,A1-A2-A1-A2,5141,854,END_OF_PAR,1285.25,213.5,"[1439, 2832, 3856]"
problem-1770.txt,philosophy,logic,1,A1,3450,598,WITHIN_PAR,3450,598,[]
problem-1771.txt,philosophy,logic,2,A1-A2-A1,5831,988,END_OF_PAR,1943.666667,329.3333333,"[1478, 4006]"
problem-1772.txt,philosophy,logic,1,A1,4149,666,WITHIN_PAR,4149,666,[]
problem-1773.txt,philosophy,logic,1,A1,2835,488,WITHIN_PAR,2835,488,[]
problem-1774.txt,philosophy,logic,1,A1,4673,768,RANDOM,4673,768,[]
problem-1775.txt,philosophy,logic,1,A1,3947,681,RANDOM,3947,681,[]
problem-1776.txt,philosophy,logic,2,A1-A2-A1,3821,641,END_OF_PAR,1273.666667,213.6666667,"[1019, 2353]"
problem-1777.txt,philosophy,logic,1,A1,5043,862,RANDOM,5043,862,[]
problem-1778.txt,philosophy,logic,3,A1-A2-A3,5510,902,WITHIN_PAR,1836.666667,300.6666667,"[2053, 4394]"
problem-1779.txt,philosophy,logic,1,A1,4181,694,END_OF_PAR,4181,694,[]
problem-1780.txt,philosophy,logic,1,A1,5024,787,RANDOM,5024,787,[]
problem-1781.txt,philosophy,logic,3,A1-A2-A3,4221,739,END_OF_PAR,1407,246.3333333,"[1597, 3139]"
problem-1782.txt,philosophy,logic,1,A1,2951,507,WITHIN_PAR,2951,507,[]
problem-1783.txt,philosophy,logic,1,A1,5975,1018,END_OF_PAR,5975,1018,[]
problem-1784.txt,philosophy,logic,2,A1-A2,3712,631,RANDOM,1856,315.5,[1982]
problem-1785.txt,philosophy,logic,1,A1,5022,829,RANDOM,5022,829,[]
problem-1786.txt,philosophy,logic,1,A1,4538,833,WITHIN_PAR,4538,833,[]
problem-1787.txt,philosophy,logic,1,A1,2983,524,WITHIN_PAR,2983,524,[]
problem-1788.txt,philosophy,logic,3,A1-A2-A3,4247,718,END_OF_PAR,1415.666667,239.3333333,"[1717, 2883]"
problem-1789.txt,philosophy,logic,2,A1-A2,3634,635,RANDOM,1817,317.5,[2658]
problem-1790.txt,philosophy,logic,2,A1-A2,4752,784,WITHIN_PAR,2376,392,[3123]
problem-1791.txt,philosophy,logic,2,A1-A2,6222,1027,RANDOM,3111,513.5,[2198]
problem-1792.txt,philosophy,logic,3,A1-A2-A3,5453,910,END_OF_PAR,1817.666667,303.3333333,"[2775, 4000]"
problem-1793.txt,philosophy,logic,1,A1,2832,460,WITHIN_PAR,2832,460,[]
problem-1794.txt,philosophy,logic,3,A1-A2-A1-A3,6317,1076,WITHIN_PAR,1579.25,269,"[1560, 3307, 4867]"
problem-1795.txt,philosophy,logic,3,A1-A2-A3,6241,1067,END_OF_PAR,2080.333333,355.6666667,"[2475, 3978]"
problem-1796.txt,philosophy,logic,2,A1-A2-A1,4536,748,END_OF_PAR,1512,249.3333333,"[1234, 3220]"
problem-1797.txt,philosophy,logic,3,A1-A2-A1-A3,6310,1073,RANDOM,1577.5,268.25,"[1395, 3243, 5130]"
problem-1798.txt,philosophy,logic,3,A2-A1-A3-A1,6916,1138,WITHIN_PAR,1729,284.5,"[2220, 3997, 5178]"
problem-1799.txt,philosophy,logic,1,A1,4625,803,END_OF_PAR,4625,803,[]
problem-1800.txt,philosophy,logic,1,A1,5601,955,WITHIN_PAR,5601,955,[]
problem-1801.txt,philosophy,logic,1,A1,2614,420,END_OF_PAR,2614,420,[]
problem-1802.txt,philosophy,logic,3,A1-A2-A3,3664,671,WITHIN_PAR,1221.333333,223.6666667,"[1307, 2611]"
problem-1803.txt,philosophy,logic,2,A1-A2-A1,6154,1020,RANDOM,2051.333333,340,"[2307, 3878]"
problem-1804.txt,philosophy,logic,3,A1-A2-A3,5229,894,END_OF_PAR,1743,298,"[2645, 4208]"
problem-1805.txt,philosophy,logic,1,A1,2014,343,END_OF_PAR,2014,343,[]
problem-1806.txt,philosophy,logic,1,A1,4089,656,RANDOM,4089,656,[]
problem-1807.txt,philosophy,kant,3,A1-A2-A3,2999,496,END_OF_PAR,999.6666667,165.3333333,"[1093, 2049]"
problem-1808.txt,philosophy,kant,3,A1-A2-A3,5198,833,END_OF_PAR,1732.666667,277.6666667,"[2659, 3636]"
problem-1809.txt,philosophy,kant,1,A1,2888,503,WITHIN_PAR,2888,503,[]
problem-1810.txt,philosophy,kant,3,A1-A2-A3,5795,1023,WITHIN_PAR,1931.666667,341,"[2490, 4347]"
problem-1811.txt,philosophy,kant,1,A1,2450,398,RANDOM,2450,398,[]
problem-1812.txt,philosophy,kant,3,A1-A2-A3,3554,575,END_OF_PAR,1184.666667,191.6666667,"[1165, 2304]"
problem-1813.txt,philosophy,kant,3,A1-A2-A3,4000,654,END_OF_PAR,1333.333333,218,"[1382, 2786]"
problem-1814.txt,philosophy,kant,3,A1-A2-A3,6071,963,END_OF_PAR,2023.666667,321,"[2453, 3691]"
problem-1815.txt,philosophy,kant,1,A1,4445,718,RANDOM,4445,718,[]
problem-1816.txt,philosophy,kant,1,A1,5122,882,WITHIN_PAR,5122,882,[]
problem-1817.txt,philosophy,kant,2,A1-A2,2628,418,RANDOM,1314,209,[1541]
problem-1818.txt,philosophy,kant,1,A1,1950,319,END_OF_PAR,1950,319,[]
problem-1819.txt,philosophy,kant,1,A1,3654,566,RANDOM,3654,566,[]
problem-1820.txt,philosophy,kant,3,A1-A2-A3,4281,688,RANDOM,1427,229.3333333,"[2161, 3182]"
problem-1821.txt,philosophy,kant,1,A1,1845,306,RANDOM,1845,306,[]
problem-1822.txt,philosophy,kant,3,A1-A2-A3,3715,652,RANDOM,1238.333333,217.3333333,"[1183, 2654]"
problem-1823.txt,philosophy,kant,3,A2-A1-A3-A1,6710,1127,RANDOM,1677.5,281.75,"[2370, 3395, 5526]"
problem-1824.txt,philosophy,kant,2,A1-A2-A1,3116,507,END_OF_PAR,1038.666667,169,"[949, 2026]"
problem-1825.txt,philosophy,kant,2,A1-A2,4563,705,RANDOM,2281.5,352.5,[2185]
problem-1826.txt,philosophy,kant,3,A1-A2-A3,6263,1020,END_OF_PAR,2087.666667,340,"[3258, 4961]"
problem-1827.txt,philosophy,kant,3,A1-A2-A3,5083,857,END_OF_PAR,1694.333333,285.6666667,"[2342, 3423]"
problem-1828.txt,philosophy,kant,3,A1-A2-A3,4620,744,RANDOM,1540,248,"[1771, 3523]"
problem-1829.txt,philosophy,kant,1,A1,3555,594,RANDOM,3555,594,[]
problem-1830.txt,philosophy,kant,1,A1,5680,984,END_OF_PAR,5680,984,[]
problem-1831.txt,philosophy,kant,2,A1-A2-A1-A2,5889,956,RANDOM,1472.25,239,"[1926, 3213, 4381]"
problem-1832.txt,philosophy,kant,1,A1,3596,615,RANDOM,3596,615,[]
problem-1833.txt,philosophy,kant,1,A1,3427,593,WITHIN_PAR,3427,593,[]
problem-1834.txt,philosophy,kant,1,A1,5326,943,RANDOM,5326,943,[]
problem-1835.txt,philosophy,kant,1,A1,6289,1014,END_OF_PAR,6289,1014,[]
problem-1836.txt,philosophy,kant,2,A1-A2-A1,4369,763,RANDOM,1456.333333,254.3333333,"[1133, 3157]"
problem-1837.txt,philosophy,kant,1,A1,5900,935,WITHIN_PAR,5900,935,[]
problem-1838.txt,philosophy,kant,1,A1,4575,798,WITHIN_PAR,4575,798,[]
problem-1839.txt,philosophy,kant,1,A1,5845,958,RANDOM,5845,958,[]
problem-1840.txt,philosophy,kant,1,A1,5543,933,END_OF_PAR,5543,933,[]
problem-1841.txt,philosophy,kant,3,A1-A2-A3,7210,1156,WITHIN_PAR,2403.333333,385.3333333,"[3054, 5962]"
